# EventNumber	SB0_Raw_ADC_Value	Timestamp
199528	1726	1658086536
199532	1709	1658561673
199568	1752	1667180162
199573	1722	1667815444
199580	1750	1671294162
199582	1744	1671580072
199604	1721	1676395377
199621	1714	1680229327
199625	1727	1681917095
199629	1668	1682668250
199633	1711	1683451915
199635	1014	1683794127
199644	1656	1685244619
199662	1714	1691711886
199664	1725	1692077270
199665	1785	1692223234
199671	1668	1693360511
199675	1673	1694432026
199696	1744	1698704093
199702	1733	1700333547
199704	1695	1701159930
199706	1653	1701254323
199707	1665	1701279166
199712	1665	1702203380
199728	1706	1704877651
199732	1694	1705269097
199754	1698	1709418424
199762	1681	1714380674
199780	1751	1717838333
199789	1746	1719005226
199800	1699	1721924519
199804	1707	1723103883
199825	1684	1729448917
199827	1725	1730211121
199839	1706	1735180978
199843	1740	1736303378
199849	1665	1737307824
199852	1712	1738870411
199858	1701	1740515688
199859	1668	1740524963
199868	1706	1742406813
199873	1704	1743168370
199875	1751	1743601299
199886	1708	1745724990
199887	1693	1745728182
199891	1706	1746444810
199894	1747	1746886330
199896	1708	1747497371
199897	1738	1748403280
199949	1714	1763126736
199954	1686	1763899111
199970	1711	1767202384
199975	1741	1768370688
199988	1686	1774409009
199993	877	1774991281
200005	1750	1778210168
200006	1697	1778660411
200007	1211	1778991569
200022	1678	1783075697
200025	1713	1783192829
200026	1731	1783625438
200043	1673	1789582884
200060	1697	1794023721
200068	1721	1795521127
200070	1735	1796327378
200078	1708	1798392670
200088	1699	1802116496
200100	1691	1803986887
200107	1662	1806557647
200108	1701	1806916582
200109	1700	1807254162
200128	1766	1815102601
200136	1702	1817529679
200142	1742	1818575988
200150	1765	1821276748
200159	1740	1822919442
200160	1699	1823742391
200166	1729	1825232627
200171	1788	1826249681
200173	1726	1827349692
200176	1753	1828137108
200183	1708	1829709567
200185	1695	1830350248
200196	1717	1833092744
200200	1701	1835263636
200204	1685	1835940583
200224	1706	1842595828
200236	1678	1845734807
200237	1691	1846196361
200252	1740	1849429002
200255	1739	1850423065
200262	1717	1851378008
200265	1675	1852442971
200282	1708	1857495264
200283	1704	1857507201
200295	1705	1862142605
200297	1704	1862523166
200304	1754	1864284069
200329	1693	1871763376
200338	1664	1873425467
200339	1752	1873450276
200348	1707	1878270143
200368	1681	1881088967
200371	1729	1882127869
200374	1716	1882379483
200375	1695	1882689605
200380	1694	1883897796
200389	1736	1886325403
200397	1729	1890082574
200421	1740	1898385337
200432	1721	1901012955
200433	1707	1901103181
200435	1730	1901650638
200443	1762	1903235375
200448	1726	1904296236
200458	1726	1905559771
200468	1670	1909534375
200484	1696	1911870192
200487	1691	1912321856
200490	1709	1914124390
200491	1747	1914368239
200501	1705	1918952996
200505	1682	1919324170
200509	1732	1921091029
200540	1735	1929873362
200541	1690	1930622912
200559	1744	1933665089
200560	1688	1934122210
200565	1721	1934899489
200567	1698	1935392501
200587	1716	1940746276
200594	1720	1942187153
200623	1663	1950201764
200631	1719	1952583776
200633	1726	1953310961
200641	1738	1955299784
200643	1670	1957794863
200677	1703	1969623275
200681	1718	1970378488
200705	1717	1978778674
200716	1717	1980050493
200723	1681	1982898385
200727	1751	1984266534
200748	783	1990546747
200749	1724	1990566587
200752	1736	1991411895
200756	1675	1992137270
200758	1705	1992580656
200760	1711	1993186562
200761	1690	1993358891
200767	1715	1995476040
200807	1725	2007293908
200821	1726	2010095270
200833	1728	2015650463
200835	1785	2016602681
200839	1709	2019706348
200840	1726	2019915404
200854	1719	2023066931
200857	1735	2023380464
200861	1707	2023962413
200862	1697	2024265862
200869	1670	2026192129
200877	1715	2027982598
200878	1628	2028167580
200884	1703	2030683528
200885	1710	2030705387
200887	1717	2031499780
200907	1697	2038721133
200913	1733	2040544442
200917	1697	2041320861
200924	1743	2043103048
200925	1719	2043167602
200926	1724	2043742549
200927	1757	2044006813
200941	1711	2047319524
200950	1701	2049577005
200977	1677	2059908531
200986	1659	2061957740
200990	1736	2064319948
200992	1659	2064625896
200993	1672	2064848082
201004	1708	2067255443
201006	1731	2068060358
201009	1753	2069927616
201018	1692	2073386434
201022	1686	2074219169
201028	1754	2077143540
201035	1748	2080864673
201041	1725	2082197612
201042	1763	2082329613
201053	1779	2083504428
201055	1673	2083748757
201056	1720	2083882494
201061	1082	2085486697
201062	1698	2085910994
201071	1724	2087975918
201073	1744	2088624194
201080	1655	2089846014
201100	1697	2094772601
201103	1672	2095059440
201109	1675	2096950325
201110	1721	2097009855
201116	1717	2099641471
201121	1715	2101210198
201136	1711	2104650389
201145	1685	2107255340
201147	1688	2107684924
201152	1719	2108589805
201166	1738	2112087217
201174	1712	2114243627
201181	1731	2115813548
201189	1692	2117126820
201207	1733	2121497088
201222	1736	2126595642
201271	1703	2141460714
201278	1682	2142627973
201284	1716	2143684127
201293	1710	2145513899
201300	1649	2146863415
201311	1728	2148780205
201331	1716	2151948971
201334	1732	2152529752
201335	1662	2152663584
201344	1752	2154456771
201349	1696	2156054247
201353	1669	2156956431
201380	1717	2166369043
201391	1772	2169131510
201400	1717	2170721406
201411	1718	2172924839
201414	1699	2173756640
201417	1751	2174474859
201418	1735	2174764122
201419	1748	2175044182
201421	1719	2175454861
201425	1709	2177407794
201426	1684	2177823547
201446	1722	2183246016
201449	1735	2183632557
201460	593	2186787817
201467	1708	2188870618
201475	1647	2190376231
201476	1766	2191043370
201479	1732	2191207387
201487	1678	2192912820
201488	1707	2192929554
201494	1723	2195583841
201504	1665	2198453635
201505	1664	2199304053
201515	1725	2202292556
201518	1681	2203203160
201523	1693	2204650926
201534	1703	2208880714
201546	1731	2211118322
201563	1735	2215427916
201572	1647	2217909662
201574	1680	2218147379
201584	1738	2222080724
201592	1421	2223394231
201618	1731	2232254511
201619	1734	2232314782
201621	1709	2232525638
201624	1670	2232787756
201627	1752	2233775463
201636	1708	2236153759
201639	1662	2236416631
201644	1718	2237332406
201648	1747	2238569545
201657	1704	2244514298
201661	1701	2245487450
201673	1719	2247209574
201675	1422	2247925481
201676	1772	2248048904
201688	1710	2251555046
201690	1701	2252659528
201706	1698	2256851612
201717	1713	2259808152
201724	1697	2263142840
201731	1754	2264899314
201735	1714	2265567179
201741	1691	2267877279
201758	1728	2272950684
201762	1716	2273786639
201791	1688	2283805917
201798	1731	2284960079
201802	1728	2285783622
201804	1720	2286377370
201805	1783	2286438693
201810	1692	2288734192
201814	1676	2289159424
201816	1718	2289600663
201822	1743	2290872390
201828	1728	2291879616
201845	1713	2295470265
201855	1701	2298800266
201861	1720	2302075229
201865	1672	2302801879
201886	1726	2308790813
201893	1752	2310446279
201898	1640	2310889715
201899	1744	2311562075
201904	1732	2312735978
201907	1745	2313150053
201914	1718	2313986402
201922	1748	2315598085
201963	1751	2325315533
201973	1735	2326911847
201974	1619	2327095770
201984	1687	2333022742
201994	1720	2336645934
201996	1745	2337521213
202021	1726	2344660868
202022	1664	2345007377
202026	1708	2346164721
202027	1730	2346255358
202028	1678	2346529983
202033	1769	2347007735
202035	1677	2347860210
202041	1742	2348481242
202043	1718	2348979560
202054	1702	2351561981
202084	1676	2358423481
202085	1765	2358553224
202090	1702	2359378637
202103	1696	2363907615
202112	1734	2367934534
202124	1688	2371296067
202134	1736	2373815695
202140	1730	2375134485
202150	760	2377386260
202154	1691	2378669724
202164	1705	2380363064
202174	1734	2385138864
202175	1664	2385290040
202178	1728	2385838174
202185	1655	2387430096
202200	1764	2391092765
202208	1484	2394196913
202210	1732	2394508615
202211	1720	2394957879
202213	1669	2395070131
202227	1689	2398922152
202238	1717	2401608451
202239	1696	2402083053
202248	1720	2407082134
202249	1718	2407454867
202250	1696	2407573903
202253	1722	2408232974
202255	729	2408649409
202270	1727	2411673324
202275	1735	2413719484
202276	1705	2413926636
202279	1676	2414480955
202280	1740	2414613740
202281	1715	2415001088
202303	1744	2418518770
202308	1672	2419683615
202331	1736	2427720133
202335	1699	2429010411
202337	1733	2429299896
202338	1694	2429457181
202342	1739	2429935569
202361	1746	2436246005
202372	1695	2438879196
202391	1687	2445785485
202411	1713	2449091182
202416	1679	2450091590
202418	1676	2450589372
202427	1756	2453219922
202436	1684	2455700947
202475	1755	2467796996
202492	1797	2472093845
202493	1708	2472209609
202494	1730	2472411087
202500	1700	2473754619
202505	1702	2477189133
202524	1728	2482326325
202525	1688	2482446927
202527	1679	2482669334
202530	1659	2482819988
202534	1684	2483694268
202545	1713	2489656455
202550	1746	2490762069
202559	1679	2492385977
202563	1652	2493902887
202565	1732	2494273862
202578	1722	2497527539
202595	1754	2502247526
202601	1751	2503333615
202602	1742	2503561845
202608	1732	2506997756
202612	1660	2507507849
202615	1712	2509095119
202636	1720	2514040988
202637	1708	2514336482
202651	1658	2517773363
202660	1666	2520801020
202665	1721	2521620346
202674	1346	2523916522
202680	1733	2527629762
202684	1701	2528808138
202695	1729	2530995987
202699	1679	2531302790
202702	1678	2531951831
202719	1701	2536911242
202725	1732	2538345310
202737	1708	2541217257
202740	1764	2541709292
202746	1686	2542659937
202759	1710	2544832739
202764	1743	2547507291
202776	1728	2550020941
202782	1744	2550669565
202784	1674	2551169764
202790	1703	2551987327
202797	1701	2554102396
202803	1714	2555556431
202812	1743	2556803767
202813	1694	2556906325
202817	1733	2558294432
202822	1736	2559054995
202825	1715	2559983621
202826	1272	2560132655
202828	1716	2560511034
202842	620	2563470113
202847	1711	2564462940
202848	1735	2564491366
202851	1721	2565253320
202855	1767	2569808900
202856	1741	2569972193
202857	1709	2570112605
202864	1666	2571188763
202871	1693	2572925627
202878	1703	2574766869
202886	1673	2577031447
202896	1710	2580318521
202911	1724	2582812033
202912	1727	2583485604
202917	1782	2584757595
202925	1757	2589156007
202941	1761	2592608470
202960	1713	2594848871
202976	1714	2597332372
202979	1705	2599438836
202984	1573	2601507999
203005	1731	2609274554
203006	1727	2609524350
203033	1726	2618155115
203043	1712	2620608637
203064	1703	2630453843
203065	1721	2630880651
203076	1784	2634164011
203091	1286	2636864298
203094	1684	2637644000
203108	1791	2641655093
203116	1711	2643564312
203126	1713	2646129126
203127	1747	2646577500
203134	1756	2649500428
203137	1734	2650372476
203142	1714	2651299091
203161	1685	2655282996
203169	1696	2656599466
203178	1742	2658336600
203185	1786	2660918387
203206	1747	2669386784
203212	1761	2670182609
203216	1703	2671321372
203217	1746	2671481740
203231	1751	2676231313
203246	1716	2679532835
203259	1643	2682114451
203269	1709	2684145981
203272	1696	2684476690
203282	1695	2686168958
203283	1701	2686328261
203307	1679	2691146386
203319	1664	2694711323
203325	1723	2695964545
203330	1675	2697019450
203334	1728	2698743259
203342	1683	2701691534
203345	1700	2702266056
203349	1690	2703575978
203350	1658	2703707445
203353	1700	2704100647
203364	1674	2706969526
203370	1767	2708518894
203373	1741	2711083812
203387	1685	2715342456
203391	1750	2716186581
203393	1634	2716593714
203394	1698	2716663652
203397	1676	2717500897
203411	1125	2721514290
203433	1720	2726951290
203436	1703	2727704677
203445	1702	2734184584
203446	1734	2734586602
203447	1723	2734968526
203452	1732	2736171562
203468	1654	2739742954
203474	1686	2741214231
203493	1707	2745059369
203494	1744	2745113628
203496	1750	2746296391
203508	1685	2752758896
203512	1686	2753993017
203526	869	2759544682
203538	1738	2763307178
203578	1703	2777908280
203581	1703	2778504072
203591	1727	2781624885
203595	1706	2782654948
203600	1723	2783602692
203616	1751	2787934433
203618	1716	2788654225
203620	1687	2788981876
203626	1752	2791946165
203627	1746	2791973772
203631	1648	2792993107
203634	1717	2793284581
203640	1705	2794634401
203642	1721	2795768920
203646	1725	2796580702
203656	1720	2798617204
203673	1692	2801551319
203681	1740	2803525691
203685	1759	2804301210
203687	1735	2805127483
203693	1728	2806542095
203700	1693	2809441999
203710	1709	2813767513
203718	1678	2817029178
203723	1736	2818069536
203724	1731	2818897506
203731	1716	2821187924
203743	1703	2824167529
203746	1702	2824973595
203747	1700	2825013497
203750	1716	2825414257
203753	1693	2826557504
203760	1739	2828998385
203761	1690	2829275649
203763	1748	2829687791
203764	1698	2829895212
203766	1744	2832006548
203772	1742	2833334856
203777	1753	2836164259
203779	1739	2836225062
203788	1700	2838650967
203790	1692	2838868722
203796	1734	2839565795
203801	1617	2841027905
203810	1746	2842900821
203813	1749	2843795654
203815	1737	2843853771
203817	1727	2843974201
203819	1642	2844312099
203826	1683	2845918946
203832	1712	2847588098
203840	1705	2848946518
203843	1722	2849407602
203844	1676	2849603680
203845	1712	2849781503
203847	1748	2850087793
203854	1693	2854676321
203864	1706	2856388821
203866	1733	2856591372
203882	1742	2859349012
203894	1712	2861227256
203908	1766	2864021722
203911	1711	2864726900
203920	1726	2867959925
203923	1690	2869183690
203940	1744	2874345914
203941	1705	2874886386
203952	1722	2876639172
203956	1704	2878159452
203964	1699	2879618315
203975	1689	2881203485
203976	1741	2881224314
203987	1704	2882745420
203990	1696	2883659557
203991	1721	2884282382
203992	1743	2884319118
203998	1766	2886359300
204008	1706	2889034517
204009	1727	2889084592
204013	1719	2889603217
204026	1717	2894175115
204028	1667	2894352676
204029	1460	2894425421
204036	1697	2896346917
204042	1701	2898057416
204050	1742	2900515308
204052	1691	2901001227
204053	1710	2901014201
204055	1664	2901509885
204056	1747	2902129833
204058	1764	2902573219
204067	1680	2904381230
204079	1675	2906910148
204097	1647	2915042378
204100	1730	2916291575
204101	1699	2916529694
204110	1639	2918927696
204124	1689	2924092725
204134	1742	2927293798
204140	1650	2928782487
204141	1760	2929248483
204152	1708	2931781613
204154	1676	2932081182
204158	1735	2935347425
204174	1700	2940039594
204186	1737	2942898129
204192	1701	2943635641
204209	1683	2949136312
204213	1698	2949906334
204217	1676	2950511284
204243	1697	2958140665
204251	1745	2960136949
204255	1731	2960509652
204256	1710	2960721541
204268	1747	2963325584
204315	1644	2976811455
204324	1710	2978965024
204330	1697	2981477136
204333	1737	2982148297
204345	1716	2986061793
204357	1670	2987494581
204361	1723	2988853089
204366	1765	2990962567
204367	1645	2991226425
204370	1717	2992672542
204372	1758	2993617001
204374	1662	2994809518
204384	1723	2999489818
204392	1760	3001432789
204393	1654	3002127107
204401	1757	3004461482
204419	1706	3007771832
204427	1739	3008410847
204445	1737	3012806279
204448	1679	3012933420
204464	1710	3018330565
204486	1673	3023352844
204487	1696	3023746221
204492	1716	3024214570
204494	1707	3024709738
204500	1691	3025511359
204506	1720	3027447508
204509	1766	3028340474
204510	1742	3028378247
204522	1688	3031456550
204526	1744	3033181459
204557	1684	3040363322
204558	958	3040555939
204563	1692	3040901859
204565	1672	3041510699
204571	1660	3043057143
204578	1696	3044363729
204581	1722	3045106596
204587	1743	3046203825
204597	1476	3049109307
204624	1722	3055414323
204626	1763	3055477692
